Total train data points: 2448, Won: 45.91503267973856%, Lost: 29.820261437908496%, Draw: 24.264705882352942%
Total val data points: 306, Won: 45.09803921568628%, Lost: 31.045751633986928%, Draw: 23.856209150326798%
Total test data points: 306, Won: 40.19607843137255%, Lost: 37.58169934640523%, Draw: 22.22222222222222%
GNN model, data {} 0
Continuous evaluation
2754
646
T:0, train_loss:2.24648, train_acc:0.16667, val_loss=1.22695, val_acc=0.23765
T:22, train_loss:1.04626, train_acc:0.48882, val_loss=1.16171, val_acc=0.47068
T:23, train_loss:1.05908, train_acc:0.47965, val_loss=1.23710, val_acc=0.49074
T:24, train_loss:1.04946, train_acc:0.46780, val_loss=1.06554, val_acc=0.47377
T:25, train_loss:1.05735, train_acc:0.47466, val_loss=1.11980, val_acc=0.47840
T:26, train_loss:1.03287, train_acc:0.49632, val_loss=1.12923, val_acc=0.48611
T:27, train_loss:1.04509, train_acc:0.48108, val_loss=1.17262, val_acc=0.48765
T:28, train_loss:1.04166, train_acc:0.48142, val_loss=1.20697, val_acc=0.47840
T:29, train_loss:1.04163, train_acc:0.48252, val_loss=1.56772, val_acc=0.45062
T:30, train_loss:1.05527, train_acc:0.46778, val_loss=1.44018, val_acc=0.47222
T:31, train_loss:1.08504, train_acc:0.45631, val_loss=1.48271, val_acc=0.44753
T:32, train_loss:1.04699, train_acc:0.46653, val_loss=1.08737, val_acc=0.44290
T:33, train_loss:1.07117, train_acc:0.46034, val_loss=1.28432, val_acc=0.48920
T:34, train_loss:1.05772, train_acc:0.46544, val_loss=1.46518, val_acc=0.47994
T:35, train_loss:1.11108, train_acc:0.44311, val_loss=1.45507, val_acc=0.48302
T:36, train_loss:1.10981, train_acc:0.45987, val_loss=1.23881, val_acc=0.48457
T:37, train_loss:1.06917, train_acc:0.46252, val_loss=1.20126, val_acc=0.48302
T:38, train_loss:1.05512, train_acc:0.45746, val_loss=1.15782, val_acc=0.47531
T:39, train_loss:1.06583, train_acc:0.45189, val_loss=1.10717, val_acc=0.43056
T:40, train_loss:1.05723, train_acc:0.43976, val_loss=1.07350, val_acc=0.47531
T:41, train_loss:1.05652, train_acc:0.44180, val_loss=1.09348, val_acc=0.44290
T:42, train_loss:1.05814, train_acc:0.45097, val_loss=1.12921, val_acc=0.40432
T:43, train_loss:1.07009, train_acc:0.45042, val_loss=1.06890, val_acc=0.44599
T:44, train_loss:1.05599, train_acc:0.44642, val_loss=1.07641, val_acc=0.44290
T:45, train_loss:1.06435, train_acc:0.43533, val_loss=1.07376, val_acc=0.43981
T:46, train_loss:1.05210, train_acc:0.46046, val_loss=1.06676, val_acc=0.44290
T:47, train_loss:1.04982, train_acc:0.46366, val_loss=1.06212, val_acc=0.43981
T:48, train_loss:1.05261, train_acc:0.46348, val_loss=1.06805, val_acc=0.46142
T:49, train_loss:1.05273, train_acc:0.46396, val_loss=2.78887, val_acc=0.47068
T:50, train_loss:1.06052, train_acc:0.46721, val_loss=4.85329, val_acc=0.46914
T:51, train_loss:1.05625, train_acc:0.45131, val_loss=1.32956, val_acc=0.45370
43
T:52, train_loss:1.05467, train_acc:0.46745, val_loss=1.65475, val_acc=0.44136
T:53, train_loss:1.05522, train_acc:0.46341, val_loss=1.08886, val_acc=0.43673
T:54, train_loss:1.06162, train_acc:0.46281, val_loss=1.08633, val_acc=0.46914
T:55, train_loss:1.06254, train_acc:0.46149, val_loss=1.11481, val_acc=0.44136
T:56, train_loss:1.05343, train_acc:0.47046, val_loss=1.07839, val_acc=0.43673
T:57, train_loss:1.05188, train_acc:0.47359, val_loss=1.13542, val_acc=0.46296
T:58, train_loss:1.04985, train_acc:0.48100, val_loss=1.19404, val_acc=0.44136
T:59, train_loss:1.04476, train_acc:0.48359, val_loss=1.13295, val_acc=0.45679
T:60, train_loss:1.04786, train_acc:0.48793, val_loss=1.35838, val_acc=0.46451
T:61, train_loss:1.04569, train_acc:0.48660, val_loss=1.13289, val_acc=0.46451
T:62, train_loss:1.04067, train_acc:0.48654, val_loss=4.37235, val_acc=0.46605
T:63, train_loss:1.05318, train_acc:0.48419, val_loss=10.09383, val_acc=0.47531
T:64, train_loss:1.04581, train_acc:0.47943, val_loss=1.07673, val_acc=0.47531
T:65, train_loss:1.05500, train_acc:0.46727, val_loss=3.56953, val_acc=0.47840
T:66, train_loss:1.05409, train_acc:0.47100, val_loss=2.28620, val_acc=0.47531
43
T:67, train_loss:1.05203, train_acc:0.47136, val_loss=6.81853, val_acc=0.45216
52
T:68, train_loss:1.10145, train_acc:0.46793, val_loss=4.48921, val_acc=0.45216
T:69, train_loss:1.22133, train_acc:0.47142, val_loss=7.99004, val_acc=0.48148
T:70, train_loss:1.10250, train_acc:0.46703, val_loss=1.57801, val_acc=0.48611
T:71, train_loss:1.07064, train_acc:0.46360, val_loss=1.05849, val_acc=0.47377
T:72, train_loss:1.06373, train_acc:0.46992, val_loss=1.05972, val_acc=0.48302
T:73, train_loss:1.05809, train_acc:0.47219, val_loss=1.05540, val_acc=0.48148
T:74, train_loss:1.04453, train_acc:0.48916, val_loss=1.05085, val_acc=0.48457
T:75, train_loss:1.05606, train_acc:0.47814, val_loss=1.07786, val_acc=0.48457
T:76, train_loss:1.06470, train_acc:0.46347, val_loss=1.06516, val_acc=0.47840
T:77, train_loss:1.07606, train_acc:0.44327, val_loss=1.05900, val_acc=0.48457
T:78, train_loss:1.07405, train_acc:0.41911, val_loss=1.06958, val_acc=0.46296
T:79, train_loss:1.07043, train_acc:0.43113, val_loss=1.05398, val_acc=0.45988
T:80, train_loss:1.05625, train_acc:0.46188, val_loss=1.04836, val_acc=0.47377
T:81, train_loss:1.04319, train_acc:0.49040, val_loss=1.04979, val_acc=0.45062
T:82, train_loss:1.04260, train_acc:0.49199, val_loss=1.05326, val_acc=0.48765
22
T:83, train_loss:1.03359, train_acc:0.50153, val_loss=1.07343, val_acc=0.46914
T:84, train_loss:1.03979, train_acc:0.49252, val_loss=1.05160, val_acc=0.48457
T:85, train_loss:1.04082, train_acc:0.49688, val_loss=1.05336, val_acc=0.47840
T:86, train_loss:1.04418, train_acc:0.48786, val_loss=1.04129, val_acc=0.48148
T:87, train_loss:1.06121, train_acc:0.47549, val_loss=1.03358, val_acc=0.50463
T:88, train_loss:1.05214, train_acc:0.47767, val_loss=1.04504, val_acc=0.49383
T:89, train_loss:1.05140, train_acc:0.48256, val_loss=1.03143, val_acc=0.49537
T:90, train_loss:1.04785, train_acc:0.48380, val_loss=1.03746, val_acc=0.50926
T:91, train_loss:1.05039, train_acc:0.47555, val_loss=1.06702, val_acc=0.44136
T:92, train_loss:1.04956, train_acc:0.48038, val_loss=1.05958, val_acc=0.48457
T:93, train_loss:1.05013, train_acc:0.47543, val_loss=1.07412, val_acc=0.46605
T:94, train_loss:1.04689, train_acc:0.48168, val_loss=1.03127, val_acc=0.49074
T:95, train_loss:1.05268, train_acc:0.46324, val_loss=1.05642, val_acc=0.48611
T:96, train_loss:1.04730, train_acc:0.46772, val_loss=1.04583, val_acc=0.48765
T:97, train_loss:1.06191, train_acc:0.46065, val_loss=1.04582, val_acc=0.49074
T:98, train_loss:1.04554, train_acc:0.48427, val_loss=1.03861, val_acc=0.50154
T:99, train_loss:1.04158, train_acc:0.47626, val_loss=1.06408, val_acc=0.48611
T:100, train_loss:1.04078, train_acc:0.47643, val_loss=1.05038, val_acc=0.49383
T:101, train_loss:1.03943, train_acc:0.47025, val_loss=1.05855, val_acc=0.48611
T:102, train_loss:1.05670, train_acc:0.46919, val_loss=1.05204, val_acc=0.48611
T:103, train_loss:1.04049, train_acc:0.46889, val_loss=1.04877, val_acc=0.48611
T:104, train_loss:1.03683, train_acc:0.46695, val_loss=1.04684, val_acc=0.48920
T:105, train_loss:1.03479, train_acc:0.46583, val_loss=1.14940, val_acc=0.31790
T:106, train_loss:1.02418, train_acc:0.48722, val_loss=1.09542, val_acc=0.47531
T:107, train_loss:1.02731, train_acc:0.48079, val_loss=1.07889, val_acc=0.46914
T:108, train_loss:1.02513, train_acc:0.47803, val_loss=1.13787, val_acc=0.47377
T:109, train_loss:1.03124, train_acc:0.47408, val_loss=1.14316, val_acc=0.46914
T:110, train_loss:1.03244, train_acc:0.46791, val_loss=1.22883, val_acc=0.47068
T:111, train_loss:1.02400, train_acc:0.46468, val_loss=1.23489, val_acc=0.47531
T:112, train_loss:1.03479, train_acc:0.46843, val_loss=1.41705, val_acc=0.48457
T:113, train_loss:1.03307, train_acc:0.47212, val_loss=1.16242, val_acc=0.46914
T:114, train_loss:1.03713, train_acc:0.46976, val_loss=1.11612, val_acc=0.47068
T:115, train_loss:1.03224, train_acc:0.46670, val_loss=1.09506, val_acc=0.48148
T:116, train_loss:1.03037, train_acc:0.46111, val_loss=1.15002, val_acc=0.47531
T:117, train_loss:1.03526, train_acc:0.46716, val_loss=1.11070, val_acc=0.47531
T:118, train_loss:1.03736, train_acc:0.46526, val_loss=1.11558, val_acc=0.47068
T:119, train_loss:1.04992, train_acc:0.46024, val_loss=1.18755, val_acc=0.48920
T:120, train_loss:1.04320, train_acc:0.46855, val_loss=1.16116, val_acc=0.47840
T:121, train_loss:1.03820, train_acc:0.46860, val_loss=1.14124, val_acc=0.46914
T:122, train_loss:1.03972, train_acc:0.46168, val_loss=1.10118, val_acc=0.47222
T:123, train_loss:1.03831, train_acc:0.45569, val_loss=1.14692, val_acc=0.47222
T:124, train_loss:1.04719, train_acc:0.45505, val_loss=1.19157, val_acc=0.47685
T:125, train_loss:1.04398, train_acc:0.45563, val_loss=1.16621, val_acc=0.47377
T:126, train_loss:1.04162, train_acc:0.45200, val_loss=1.36600, val_acc=0.47994
T:127, train_loss:1.04460, train_acc:0.44698, val_loss=1.12552, val_acc=0.47685
T:128, train_loss:1.05212, train_acc:0.44427, val_loss=1.08869, val_acc=0.48302
T:129, train_loss:1.04741, train_acc:0.45148, val_loss=1.26678, val_acc=0.50617
T:130, train_loss:1.05657, train_acc:0.44583, val_loss=1.06595, val_acc=0.48302
T:131, train_loss:1.04512, train_acc:0.46082, val_loss=1.21512, val_acc=0.48302
T:132, train_loss:1.03080, train_acc:0.46445, val_loss=1.09287, val_acc=0.47994
T:133, train_loss:1.03675, train_acc:0.46226, val_loss=1.54249, val_acc=0.48611
T:134, train_loss:1.04071, train_acc:0.47045, val_loss=1.17561, val_acc=0.48302
T:135, train_loss:1.03439, train_acc:0.47933, val_loss=1.14454, val_acc=0.48148
T:136, train_loss:1.04288, train_acc:0.48204, val_loss=1.10751, val_acc=0.47377
T:137, train_loss:1.04534, train_acc:0.46514, val_loss=1.07245, val_acc=0.47222
T:138, train_loss:1.04146, train_acc:0.47973, val_loss=1.05475, val_acc=0.48302
T:139, train_loss:1.05247, train_acc:0.46561, val_loss=1.06046, val_acc=0.46451
T:140, train_loss:1.04042, train_acc:0.47500, val_loss=1.08613, val_acc=0.48457
T:141, train_loss:1.02798, train_acc:0.49126, val_loss=1.05522, val_acc=0.47068
T:142, train_loss:1.02506, train_acc:0.49495, val_loss=1.04497, val_acc=0.48457
T:143, train_loss:1.02969, train_acc:0.48550, val_loss=1.07269, val_acc=0.48765
T:144, train_loss:1.03105, train_acc:0.48152, val_loss=1.08030, val_acc=0.46451
T:145, train_loss:1.02329, train_acc:0.48936, val_loss=1.06029, val_acc=0.47840
T:146, train_loss:1.02954, train_acc:0.48458, val_loss=1.05402, val_acc=0.47840
T:147, train_loss:1.02679, train_acc:0.47771, val_loss=1.06869, val_acc=0.47840
T:148, train_loss:1.03024, train_acc:0.46664, val_loss=1.06266, val_acc=0.41512
T:149, train_loss:1.03885, train_acc:0.47074, val_loss=1.05120, val_acc=0.46296
T:150, train_loss:1.05325, train_acc:0.43735, val_loss=1.08951, val_acc=0.34259
T:151, train_loss:1.03302, train_acc:0.47639, val_loss=1.08816, val_acc=0.46451
T:152, train_loss:1.03589, train_acc:0.47950, val_loss=1.04637, val_acc=0.45833
T:153, train_loss:1.03452, train_acc:0.47858, val_loss=1.07869, val_acc=0.44444
T:154, train_loss:1.04648, train_acc:0.45707, val_loss=1.06676, val_acc=0.46759
T:155, train_loss:1.04034, train_acc:0.47777, val_loss=1.05726, val_acc=0.46142
T:156, train_loss:1.03709, train_acc:0.47858, val_loss=1.07253, val_acc=0.45988
T:157, train_loss:1.04130, train_acc:0.47379, val_loss=1.07640, val_acc=0.45679
T:158, train_loss:1.03355, train_acc:0.49086, val_loss=1.05896, val_acc=0.46914
T:159, train_loss:1.03262, train_acc:0.49219, val_loss=1.06445, val_acc=0.44444
T:160, train_loss:1.02433, train_acc:0.50193, val_loss=1.07488, val_acc=0.47068
T:161, train_loss:1.03124, train_acc:0.49680, val_loss=1.07812, val_acc=0.46451
T:162, train_loss:1.03896, train_acc:0.48706, val_loss=1.10536, val_acc=0.46759
T:163, train_loss:1.03175, train_acc:0.48279, val_loss=1.07909, val_acc=0.47531
T:164, train_loss:1.02954, train_acc:0.48221, val_loss=1.17160, val_acc=0.46605
T:165, train_loss:1.02267, train_acc:0.49514, val_loss=1.22026, val_acc=0.45525
72
T:166, train_loss:1.01791, train_acc:0.49831, val_loss=1.44483, val_acc=0.44290
51
T:167, train_loss:1.01621, train_acc:0.50186, val_loss=1.37762, val_acc=0.44444
T:168, train_loss:1.01673, train_acc:0.50531, val_loss=1.42471, val_acc=0.46296
T:169, train_loss:1.00969, train_acc:0.50824, val_loss=1.22066, val_acc=0.45833
T:170, train_loss:1.03592, train_acc:0.50440, val_loss=1.52051, val_acc=0.45062
T:171, train_loss:1.04425, train_acc:0.49684, val_loss=1.23456, val_acc=0.47377
T:172, train_loss:1.04508, train_acc:0.49498, val_loss=1.14569, val_acc=0.45679
T:173, train_loss:1.05632, train_acc:0.49176, val_loss=1.20047, val_acc=0.44599
1
T:174, train_loss:1.05653, train_acc:0.49673, val_loss=1.20115, val_acc=0.46605
T:175, train_loss:1.05314, train_acc:0.49046, val_loss=1.21135, val_acc=0.44444
70
T:176, train_loss:1.06042, train_acc:0.46488, val_loss=1.23185, val_acc=0.42130
10
T:177, train_loss:1.05761, train_acc:0.45766, val_loss=1.09639, val_acc=0.44290
T:178, train_loss:1.05103, train_acc:0.47516, val_loss=1.06302, val_acc=0.43673
T:179, train_loss:1.05646, train_acc:0.47380, val_loss=1.06050, val_acc=0.45679
T:180, train_loss:1.04912, train_acc:0.47544, val_loss=1.07993, val_acc=0.46142
T:181, train_loss:1.04797, train_acc:0.47595, val_loss=1.05039, val_acc=0.44753
T:182, train_loss:1.04750, train_acc:0.46612, val_loss=1.07402, val_acc=0.43827
T:183, train_loss:1.04497, train_acc:0.47064, val_loss=1.18785, val_acc=0.46451
T:184, train_loss:1.04615, train_acc:0.46127, val_loss=1.10709, val_acc=0.46451
T:185, train_loss:1.04234, train_acc:0.47409, val_loss=1.16938, val_acc=0.43981
T:186, train_loss:1.03326, train_acc:0.47798, val_loss=1.23541, val_acc=0.45370
T:187, train_loss:1.04737, train_acc:0.46409, val_loss=1.37589, val_acc=0.44444
T:188, train_loss:1.04406, train_acc:0.46466, val_loss=1.11906, val_acc=0.45679
T:189, train_loss:1.05758, train_acc:0.44388, val_loss=1.11561, val_acc=0.45062
T:190, train_loss:1.06551, train_acc:0.43835, val_loss=1.28452, val_acc=0.29630
T:191, train_loss:1.04570, train_acc:0.46483, val_loss=1.05855, val_acc=0.45988
T:192, train_loss:1.04409, train_acc:0.45709, val_loss=1.09530, val_acc=0.45370
T:193, train_loss:1.04163, train_acc:0.46454, val_loss=1.09106, val_acc=0.44907
T:194, train_loss:1.05638, train_acc:0.45591, val_loss=1.09979, val_acc=0.44907
T:195, train_loss:1.06064, train_acc:0.45065, val_loss=1.08456, val_acc=0.46296
32
T:196, train_loss:1.06467, train_acc:0.44433, val_loss=1.07164, val_acc=0.43827
T:197, train_loss:1.04989, train_acc:0.45574, val_loss=1.05619, val_acc=0.47377
T:198, train_loss:1.06429, train_acc:0.43609, val_loss=1.07802, val_acc=0.44599
T:199, train_loss:1.07011, train_acc:0.43050, val_loss=1.06839, val_acc=0.45216
T:200, train_loss:1.05986, train_acc:0.45077, val_loss=1.06838, val_acc=0.45216
T:201, train_loss:1.05208, train_acc:0.45517, val_loss=1.06040, val_acc=0.46759
T:202, train_loss:1.04809, train_acc:0.45184, val_loss=1.06261, val_acc=0.46296
T:203, train_loss:1.04666, train_acc:0.45935, val_loss=1.06905, val_acc=0.46142
T:204, train_loss:1.03855, train_acc:0.46680, val_loss=1.05849, val_acc=0.46759
T:205, train_loss:1.04232, train_acc:0.45895, val_loss=1.07233, val_acc=0.43364
T:206, train_loss:1.04491, train_acc:0.46161, val_loss=1.06671, val_acc=0.45833
T:207, train_loss:1.04877, train_acc:0.45461, val_loss=1.07721, val_acc=0.45062
T:208, train_loss:1.04427, train_acc:0.44936, val_loss=1.08311, val_acc=0.46296
T:209, train_loss:1.04581, train_acc:0.45320, val_loss=1.07056, val_acc=0.45062
T:210, train_loss:1.05848, train_acc:0.42903, val_loss=1.09259, val_acc=0.43364
T:211, train_loss:1.06466, train_acc:0.43174, val_loss=1.09379, val_acc=0.42901
T:212, train_loss:1.05692, train_acc:0.44755, val_loss=1.07379, val_acc=0.45525
T:213, train_loss:1.05757, train_acc:0.44930, val_loss=1.07047, val_acc=0.46142
T:214, train_loss:1.06309, train_acc:0.44755, val_loss=1.06970, val_acc=0.46914
T:215, train_loss:1.06120, train_acc:0.43722, val_loss=1.05700, val_acc=0.46759
T:216, train_loss:1.06417, train_acc:0.43293, val_loss=1.05948, val_acc=0.46759
T:217, train_loss:1.05936, train_acc:0.45720, val_loss=1.06167, val_acc=0.46914
T:218, train_loss:1.06041, train_acc:0.44704, val_loss=1.05870, val_acc=0.46759
T:219, train_loss:1.05781, train_acc:0.45607, val_loss=1.05815, val_acc=0.44753
T:220, train_loss:1.05491, train_acc:0.45478, val_loss=1.06113, val_acc=0.44290
T:221, train_loss:1.05067, train_acc:0.44975, val_loss=1.06500, val_acc=0.45833
T:222, train_loss:1.03380, train_acc:0.46127, val_loss=1.05641, val_acc=0.46142
T:223, train_loss:1.03461, train_acc:0.46861, val_loss=1.04896, val_acc=0.45370
T:224, train_loss:1.03965, train_acc:0.46505, val_loss=1.04809, val_acc=0.45988
T:225, train_loss:1.05161, train_acc:0.45986, val_loss=1.04388, val_acc=0.46759
T:226, train_loss:1.03791, train_acc:0.46697, val_loss=1.07199, val_acc=0.45988
T:227, train_loss:1.04512, train_acc:0.45986, val_loss=1.04269, val_acc=0.46296
T:228, train_loss:1.03745, train_acc:0.46618, val_loss=1.05430, val_acc=0.45833
T:229, train_loss:1.03756, train_acc:0.46658, val_loss=1.03589, val_acc=0.45679
T:230, train_loss:1.03087, train_acc:0.47928, val_loss=1.03706, val_acc=0.45679
T:231, train_loss:1.03001, train_acc:0.47183, val_loss=1.05043, val_acc=0.45525
T:232, train_loss:1.02277, train_acc:0.48137, val_loss=1.05600, val_acc=0.45062
T:233, train_loss:1.02015, train_acc:0.48769, val_loss=1.05202, val_acc=0.44290
T:234, train_loss:1.02214, train_acc:0.48351, val_loss=1.07167, val_acc=0.44907
T:235, train_loss:1.01869, train_acc:0.47871, val_loss=1.06364, val_acc=0.44757
T:236, train_loss:1.02596, train_acc:0.46680, val_loss=1.06182, val_acc=0.44127
T:237, train_loss:1.03634, train_acc:0.46765, val_loss=1.06853, val_acc=0.47504
T:238, train_loss:1.03459, train_acc:0.47053, val_loss=1.06229, val_acc=0.45098
T:239, train_loss:1.02137, train_acc:0.50147, val_loss=1.05613, val_acc=0.44942
T:240, train_loss:1.02055, train_acc:0.48148, val_loss=1.06407, val_acc=0.44781
T:241, train_loss:1.02223, train_acc:0.47397, val_loss=1.16799, val_acc=0.45641
T:242, train_loss:1.02838, train_acc:0.49232, val_loss=1.07424, val_acc=0.44792
T:243, train_loss:1.01440, train_acc:0.49718, val_loss=1.06232, val_acc=0.44621
T:244, train_loss:1.01974, train_acc:0.49091, val_loss=1.07737, val_acc=0.44444
T:245, train_loss:1.02190, train_acc:0.48752, val_loss=1.13476, val_acc=0.43352
T:246, train_loss:1.02377, train_acc:0.47561, val_loss=1.06938, val_acc=0.45185
T:247, train_loss:1.03279, train_acc:0.47243, val_loss=1.07142, val_acc=0.45574
T:248, train_loss:1.02291, train_acc:0.47514, val_loss=1.07963, val_acc=0.45785
T:249, train_loss:1.02802, train_acc:0.47564, val_loss=1.06078, val_acc=0.45614
T:250, train_loss:1.02649, train_acc:0.48028, val_loss=1.07815, val_acc=0.46032
T:251, train_loss:1.03470, train_acc:0.47846, val_loss=1.08013, val_acc=0.45859
T:252, train_loss:1.03466, train_acc:0.46010, val_loss=1.06470, val_acc=0.46091
T:253, train_loss:1.05166, train_acc:0.45252, val_loss=1.08538, val_acc=0.47170
T:254, train_loss:1.04752, train_acc:0.45811, val_loss=1.06071, val_acc=0.45085
T:255, train_loss:1.04541, train_acc:0.46209, val_loss=1.06952, val_acc=0.46405
T:256, train_loss:1.03595, train_acc:0.46607, val_loss=1.06238, val_acc=0.45111
T:257, train_loss:1.03936, train_acc:0.46640, val_loss=1.10919, val_acc=0.46939
T:258, train_loss:1.04248, train_acc:0.45578, val_loss=1.04853, val_acc=0.45602
T:259, train_loss:1.04051, train_acc:0.46098, val_loss=1.05682, val_acc=0.47518
T:260, train_loss:1.04091, train_acc:0.46220, val_loss=1.04698, val_acc=0.45411
T:261, train_loss:1.04524, train_acc:0.45750, val_loss=1.07063, val_acc=0.47901
T:262, train_loss:1.04884, train_acc:0.45263, val_loss=1.04022, val_acc=0.47980
T:263, train_loss:1.04547, train_acc:0.44937, val_loss=1.07484, val_acc=0.47545
T:264, train_loss:1.05122, train_acc:0.44406, val_loss=1.05820, val_acc=0.46561
T:265, train_loss:1.04333, train_acc:0.45224, val_loss=1.05450, val_acc=0.46883
T:266, train_loss:1.04361, train_acc:0.44743, val_loss=1.05304, val_acc=0.46667
T:267, train_loss:1.04115, train_acc:0.44964, val_loss=1.03971, val_acc=0.47293
T:268, train_loss:1.04552, train_acc:0.45114, val_loss=1.03560, val_acc=0.46491
T:269, train_loss:1.04946, train_acc:0.44666, val_loss=1.05060, val_acc=0.45946
T:270, train_loss:1.04796, train_acc:0.45169, val_loss=1.07657, val_acc=0.48148
T:271, train_loss:1.04613, train_acc:0.45457, val_loss=1.15844, val_acc=0.46032
T:272, train_loss:1.04842, train_acc:0.44124, val_loss=1.07702, val_acc=0.45098
T:273, train_loss:1.06028, train_acc:0.43195, val_loss=1.09075, val_acc=0.44108
T:274, train_loss:1.05571, train_acc:0.42481, val_loss=1.13349, val_acc=0.44792
T:275, train_loss:1.06772, train_acc:0.43029, val_loss=1.12738, val_acc=0.44803
T:276, train_loss:1.05302, train_acc:0.44140, val_loss=1.08879, val_acc=0.47778
T:277, train_loss:1.04256, train_acc:0.45385, val_loss=1.11291, val_acc=0.46360
T:278, train_loss:1.04517, train_acc:0.45938, val_loss=1.09895, val_acc=0.46032
T:279, train_loss:1.04559, train_acc:0.45335, val_loss=1.07287, val_acc=0.50206
T:280, train_loss:1.05046, train_acc:0.45252, val_loss=1.06952, val_acc=0.51709
T:281, train_loss:1.04173, train_acc:0.45545, val_loss=1.05943, val_acc=0.50667
T:282, train_loss:1.03385, train_acc:0.45932, val_loss=1.00976, val_acc=0.53704
T:283, train_loss:1.03273, train_acc:0.46413, val_loss=1.02304, val_acc=0.53623
T:284, train_loss:1.03589, train_acc:0.46026, val_loss=1.04905, val_acc=0.48990
T:285, train_loss:1.02853, train_acc:0.46972, val_loss=1.03251, val_acc=0.50794
T:286, train_loss:1.02875, train_acc:0.46336, val_loss=1.06597, val_acc=0.50556
T:287, train_loss:1.03063, train_acc:0.46214, val_loss=1.03158, val_acc=0.51462
T:288, train_loss:1.03201, train_acc:0.45202, val_loss=1.03035, val_acc=0.51235
T:289, train_loss:1.04235, train_acc:0.44583, val_loss=1.10446, val_acc=0.51634
T:290, train_loss:1.02719, train_acc:0.46463, val_loss=1.02544, val_acc=0.50694
T:291, train_loss:1.03268, train_acc:0.46286, val_loss=1.03395, val_acc=0.46667
T:292, train_loss:1.03113, train_acc:0.46541, val_loss=1.01851, val_acc=0.50000
T:293, train_loss:1.03929, train_acc:0.44721, val_loss=1.00175, val_acc=0.49573
T:294, train_loss:1.04606, train_acc:0.43991, val_loss=1.03646, val_acc=0.50926
T:295, train_loss:1.04003, train_acc:0.44334, val_loss=1.00492, val_acc=0.49495
T:296, train_loss:1.02778, train_acc:0.45490, val_loss=0.96339, val_acc=0.48889
T:297, train_loss:1.02536, train_acc:0.44400, val_loss=0.99086, val_acc=0.45679
T:298, train_loss:1.01346, train_acc:0.45711, val_loss=0.97818, val_acc=0.45833
T:299, train_loss:1.01613, train_acc:0.46347, val_loss=1.00624, val_acc=0.42857
T:300, train_loss:1.01261, train_acc:0.44826, val_loss=0.99344, val_acc=0.44444
T:301, train_loss:1.01124, train_acc:0.46297, val_loss=1.00789, val_acc=0.42222
T:302, train_loss:1.01139, train_acc:0.45678, val_loss=1.01879, val_acc=0.33333
T:303, train_loss:1.00484, train_acc:0.47110, val_loss=0.97054, val_acc=0.44444
T:304, train_loss:1.00550, train_acc:0.47177, val_loss=0.96525, val_acc=0.38889
T:305, train_loss:1.01187, train_acc:0.46557, val_loss=0.84217, val_acc=0.55556
0.46789514273676175
12
accuracy on testing data is: 0.4444444444444444
