Total train data points: 3040, Won: 45.526315789473685%, Lost: 29.04605263157895%, Draw: 25.42763157894737%
Total val data points: 380, Won: 47.63157894736842%, Lost: 33.68421052631579%, Draw: 18.68421052631579%
Total test data points: 380, Won: 45.26315789473684%, Lost: 30.526315789473685%, Draw: 24.210526315789473%
GNN model, data {} 0
Continuous evaluation
3420
T:0, train_loss:1.47741, train_acc:0.35556, val_loss=1.13031, val_acc=0.45216
T:37, train_loss:1.04907, train_acc:0.43115, val_loss=1.07122, val_acc=0.44599
T:38, train_loss:1.07364, train_acc:0.43790, val_loss=1.09379, val_acc=0.44290
T:39, train_loss:1.08824, train_acc:0.45467, val_loss=1.07529, val_acc=0.44136
T:40, train_loss:1.06196, train_acc:0.45966, val_loss=1.06906, val_acc=0.43827
T:41, train_loss:1.06479, train_acc:0.45984, val_loss=1.07966, val_acc=0.44136
T:42, train_loss:1.07089, train_acc:0.44512, val_loss=1.09413, val_acc=0.44290
T:43, train_loss:1.06352, train_acc:0.44007, val_loss=1.04741, val_acc=0.45216
T:44, train_loss:1.06459, train_acc:0.44697, val_loss=1.08409, val_acc=0.45370
T:45, train_loss:1.04741, train_acc:0.45405, val_loss=1.08254, val_acc=0.45679
T:46, train_loss:1.04307, train_acc:0.45350, val_loss=1.05685, val_acc=0.45679
T:47, train_loss:1.03340, train_acc:0.46582, val_loss=1.04040, val_acc=0.45988
T:48, train_loss:1.04797, train_acc:0.46354, val_loss=1.04382, val_acc=0.44290
T:49, train_loss:1.03137, train_acc:0.46673, val_loss=1.05345, val_acc=0.45062
T:50, train_loss:1.01908, train_acc:0.47528, val_loss=1.02656, val_acc=0.45679
T:51, train_loss:1.07527, train_acc:0.43529, val_loss=1.03591, val_acc=0.46296
T:52, train_loss:1.06923, train_acc:0.42963, val_loss=1.07395, val_acc=0.44753
T:53, train_loss:1.06353, train_acc:0.43517, val_loss=1.05731, val_acc=0.44907
T:54, train_loss:1.05771, train_acc:0.43204, val_loss=1.05206, val_acc=0.44599
T:55, train_loss:1.05153, train_acc:0.43192, val_loss=1.04114, val_acc=0.44444
T:56, train_loss:1.04547, train_acc:0.43902, val_loss=1.03424, val_acc=0.44444
T:57, train_loss:1.03693, train_acc:0.43872, val_loss=1.02932, val_acc=0.44599
T:58, train_loss:1.03773, train_acc:0.43662, val_loss=1.01754, val_acc=0.44753
T:59, train_loss:1.03850, train_acc:0.45872, val_loss=1.01093, val_acc=0.44290
T:60, train_loss:1.02984, train_acc:0.45709, val_loss=1.07334, val_acc=0.44290
T:61, train_loss:1.00819, train_acc:0.46564, val_loss=1.02908, val_acc=0.48302
T:62, train_loss:1.02474, train_acc:0.44872, val_loss=1.01653, val_acc=0.51543
T:63, train_loss:1.01527, train_acc:0.46107, val_loss=1.05250, val_acc=0.45679
T:64, train_loss:1.02326, train_acc:0.46010, val_loss=1.01976, val_acc=0.52006
T:65, train_loss:1.02414, train_acc:0.46582, val_loss=1.00339, val_acc=0.52623
T:66, train_loss:1.06444, train_acc:0.44330, val_loss=1.00771, val_acc=0.49228
T:67, train_loss:1.06309, train_acc:0.44685, val_loss=1.05922, val_acc=0.46296
T:68, train_loss:1.07989, train_acc:0.43975, val_loss=1.19252, val_acc=0.45525
T:69, train_loss:1.06191, train_acc:0.45595, val_loss=1.04701, val_acc=0.46296
T:70, train_loss:1.03486, train_acc:0.47600, val_loss=1.03106, val_acc=0.51698
T:71, train_loss:1.01650, train_acc:0.50057, val_loss=1.00809, val_acc=0.52315
T:72, train_loss:1.01912, train_acc:0.49606, val_loss=1.00529, val_acc=0.53395
T:73, train_loss:1.01549, train_acc:0.49676, val_loss=1.13060, val_acc=0.47222
T:74, train_loss:1.01768, train_acc:0.49470, val_loss=1.01154, val_acc=0.51698
T:75, train_loss:1.01735, train_acc:0.49582, val_loss=1.01235, val_acc=0.52778
T:76, train_loss:1.01580, train_acc:0.50035, val_loss=1.01202, val_acc=0.52006
T:77, train_loss:1.03082, train_acc:0.49758, val_loss=1.00373, val_acc=0.52469
T:78, train_loss:1.01256, train_acc:0.49358, val_loss=1.01969, val_acc=0.53241
T:79, train_loss:1.00524, train_acc:0.50300, val_loss=1.01528, val_acc=0.51080
T:80, train_loss:1.00857, train_acc:0.50100, val_loss=1.05813, val_acc=0.48611
T:81, train_loss:1.03723, train_acc:0.48568, val_loss=1.12146, val_acc=0.51080
T:82, train_loss:1.03072, train_acc:0.50442, val_loss=1.06610, val_acc=0.45988
T:83, train_loss:1.01286, train_acc:0.49823, val_loss=1.02032, val_acc=0.51389
T:84, train_loss:1.02059, train_acc:0.49811, val_loss=1.05850, val_acc=0.51543
T:85, train_loss:1.01557, train_acc:0.49635, val_loss=1.09244, val_acc=0.47840
T:86, train_loss:1.01722, train_acc:0.49764, val_loss=1.02967, val_acc=0.52315
T:87, train_loss:1.01144, train_acc:0.49776, val_loss=0.97572, val_acc=0.53086
T:88, train_loss:1.01172, train_acc:0.49859, val_loss=0.98356, val_acc=0.52315
T:89, train_loss:1.00792, train_acc:0.50401, val_loss=0.99912, val_acc=0.52469
T:90, train_loss:1.00579, train_acc:0.50071, val_loss=0.98421, val_acc=0.53704
T:91, train_loss:1.00548, train_acc:0.50630, val_loss=1.02257, val_acc=0.50926
T:92, train_loss:0.99999, train_acc:0.49817, val_loss=0.99063, val_acc=0.49846
T:93, train_loss:1.01209, train_acc:0.48498, val_loss=1.03732, val_acc=0.49691
T:94, train_loss:1.01349, train_acc:0.50029, val_loss=1.08886, val_acc=0.53395
T:95, train_loss:1.01208, train_acc:0.49823, val_loss=1.11511, val_acc=0.51698
T:96, train_loss:1.01565, train_acc:0.49564, val_loss=1.36544, val_acc=0.51235
T:97, train_loss:1.02314, train_acc:0.48710, val_loss=1.10037, val_acc=0.52160
T:98, train_loss:1.01931, train_acc:0.49087, val_loss=1.09936, val_acc=0.54167
T:99, train_loss:1.02002, train_acc:0.48185, val_loss=1.05549, val_acc=0.46759
T:100, train_loss:1.02706, train_acc:0.47013, val_loss=1.46890, val_acc=0.54321
T:101, train_loss:1.03029, train_acc:0.48733, val_loss=2.21007, val_acc=0.53086
T:102, train_loss:1.02179, train_acc:0.48757, val_loss=1.03866, val_acc=0.45833
T:103, train_loss:1.00737, train_acc:0.49912, val_loss=9.41533, val_acc=0.54012
T:104, train_loss:1.00595, train_acc:0.50731, val_loss=5.91813, val_acc=0.52778
T:105, train_loss:1.00795, train_acc:0.50666, val_loss=7.13023, val_acc=0.51080
T:106, train_loss:0.99779, train_acc:0.49859, val_loss=8.20689, val_acc=0.52932
T:107, train_loss:1.01247, train_acc:0.50159, val_loss=27.91061, val_acc=0.52160
T:108, train_loss:1.03661, train_acc:0.49499, val_loss=6.55142, val_acc=0.52160
T:109, train_loss:1.02685, train_acc:0.49576, val_loss=7.38626, val_acc=0.52778
T:110, train_loss:1.01587, train_acc:0.48827, val_loss=11.97060, val_acc=0.53704
T:111, train_loss:1.02491, train_acc:0.47673, val_loss=18.41398, val_acc=0.54784
T:112, train_loss:1.02378, train_acc:0.47910, val_loss=10.67831, val_acc=0.54938
T:113, train_loss:1.02911, train_acc:0.48342, val_loss=7.95473, val_acc=0.54012
T:114, train_loss:1.02589, train_acc:0.49213, val_loss=6.54964, val_acc=0.54784
T:115, train_loss:1.01276, train_acc:0.48896, val_loss=4.93843, val_acc=0.54321
T:116, train_loss:1.00703, train_acc:0.49190, val_loss=4.04399, val_acc=0.54321
T:117, train_loss:1.01104, train_acc:0.48746, val_loss=5.72873, val_acc=0.52006
T:118, train_loss:1.01635, train_acc:0.48729, val_loss=7.59006, val_acc=0.52932
T:119, train_loss:1.00698, train_acc:0.50055, val_loss=3.75547, val_acc=0.54630
T:120, train_loss:1.03666, train_acc:0.49421, val_loss=7.03887, val_acc=0.52315
T:121, train_loss:1.00866, train_acc:0.49565, val_loss=4.14564, val_acc=0.47377
T:122, train_loss:0.99604, train_acc:0.51237, val_loss=4.29384, val_acc=0.53704
T:123, train_loss:1.00553, train_acc:0.49778, val_loss=3.75882, val_acc=0.53241
T:124, train_loss:1.00802, train_acc:0.49645, val_loss=2.68219, val_acc=0.52932
T:125, train_loss:1.00993, train_acc:0.49242, val_loss=2.26011, val_acc=0.53241
T:126, train_loss:1.01110, train_acc:0.48400, val_loss=3.71303, val_acc=0.46914
T:127, train_loss:1.01356, train_acc:0.49357, val_loss=9.95165, val_acc=0.40586
T:128, train_loss:1.01070, train_acc:0.48579, val_loss=2.83093, val_acc=0.53549
T:129, train_loss:1.00505, train_acc:0.49207, val_loss=5.20191, val_acc=0.49537
T:130, train_loss:0.99589, train_acc:0.49870, val_loss=1.98136, val_acc=0.49691
T:131, train_loss:1.03385, train_acc:0.49115, val_loss=9.31645, val_acc=0.54321
T:132, train_loss:1.00017, train_acc:0.49790, val_loss=1.52010, val_acc=0.53086
T:133, train_loss:1.00019, train_acc:0.50124, val_loss=1.78914, val_acc=0.55556
T:134, train_loss:1.01216, train_acc:0.48757, val_loss=1.43416, val_acc=0.50772
T:135, train_loss:1.00704, train_acc:0.51191, val_loss=1.09593, val_acc=0.54167
T:136, train_loss:0.96963, train_acc:0.52540, val_loss=1.83900, val_acc=0.52160
T:137, train_loss:0.99124, train_acc:0.49588, val_loss=6.85370, val_acc=0.51852
T:138, train_loss:0.96998, train_acc:0.52234, val_loss=5.85029, val_acc=0.51698
T:139, train_loss:1.01477, train_acc:0.51623, val_loss=1.92009, val_acc=0.54630
T:140, train_loss:0.99669, train_acc:0.51352, val_loss=2.18534, val_acc=0.53549
T:141, train_loss:0.98380, train_acc:0.51652, val_loss=1.40680, val_acc=0.53086
T:142, train_loss:0.95736, train_acc:0.51819, val_loss=2.94626, val_acc=0.51235
T:143, train_loss:0.98275, train_acc:0.50308, val_loss=3.01101, val_acc=0.52006
T:144, train_loss:0.96656, train_acc:0.51710, val_loss=2.74988, val_acc=0.54784
T:145, train_loss:0.97260, train_acc:0.50925, val_loss=1.89336, val_acc=0.54167
T:146, train_loss:0.96267, train_acc:0.50954, val_loss=4.07654, val_acc=0.51852
T:147, train_loss:0.97728, train_acc:0.52246, val_loss=3.62075, val_acc=0.52778
T:148, train_loss:0.95702, train_acc:0.52569, val_loss=4.02931, val_acc=0.52778
T:149, train_loss:0.93958, train_acc:0.53180, val_loss=5.49702, val_acc=0.55093
T:150, train_loss:0.92497, train_acc:0.53883, val_loss=5.72459, val_acc=0.49383
T:151, train_loss:0.94105, train_acc:0.53895, val_loss=7.80333, val_acc=0.49228
T:152, train_loss:0.93180, train_acc:0.53953, val_loss=4.72895, val_acc=0.52932
T:153, train_loss:0.92442, train_acc:0.54431, val_loss=18.78014, val_acc=0.51698
T:154, train_loss:0.92742, train_acc:0.53370, val_loss=6.63566, val_acc=0.51543
T:155, train_loss:0.93432, train_acc:0.52563, val_loss=6.70970, val_acc=0.52006
T:156, train_loss:0.95215, train_acc:0.52378, val_loss=8.02080, val_acc=0.49846
T:157, train_loss:0.96245, train_acc:0.52851, val_loss=6.25393, val_acc=0.51389
T:158, train_loss:0.97003, train_acc:0.51266, val_loss=7.40030, val_acc=0.49846
T:159, train_loss:0.97149, train_acc:0.51842, val_loss=5.03190, val_acc=0.48457
T:160, train_loss:0.97142, train_acc:0.52332, val_loss=7.92476, val_acc=0.48457
T:161, train_loss:0.95607, train_acc:0.52275, val_loss=4.47986, val_acc=0.48302
T:162, train_loss:0.97628, train_acc:0.51208, val_loss=9.98473, val_acc=0.47377
T:163, train_loss:0.97642, train_acc:0.52523, val_loss=3.41296, val_acc=0.42438
T:164, train_loss:0.97703, train_acc:0.52159, val_loss=6.93220, val_acc=0.48148
T:165, train_loss:0.96457, train_acc:0.53760, val_loss=6.79602, val_acc=0.48765
T:166, train_loss:0.97355, train_acc:0.53472, val_loss=4.89337, val_acc=0.48302
T:167, train_loss:0.98002, train_acc:0.54584, val_loss=9.43740, val_acc=0.48302
T:168, train_loss:0.97915, train_acc:0.52620, val_loss=17.82686, val_acc=0.47685
T:169, train_loss:1.03427, train_acc:0.54336, val_loss=27.47483, val_acc=0.49074
T:170, train_loss:0.96590, train_acc:0.54793, val_loss=34.12971, val_acc=0.46451
T:171, train_loss:1.00058, train_acc:0.53822, val_loss=7.27674, val_acc=0.46914
T:172, train_loss:1.01281, train_acc:0.53771, val_loss=8.57429, val_acc=0.48302
T:173, train_loss:0.97573, train_acc:0.54297, val_loss=3.95210, val_acc=0.49383
T:174, train_loss:0.98773, train_acc:0.52704, val_loss=1.92443, val_acc=0.49228
T:175, train_loss:1.00687, train_acc:0.52958, val_loss=5.09063, val_acc=0.51080
T:176, train_loss:1.01531, train_acc:0.52027, val_loss=3.36287, val_acc=0.46605
T:177, train_loss:1.02895, train_acc:0.52563, val_loss=3.84521, val_acc=0.50926
T:178, train_loss:1.00207, train_acc:0.51959, val_loss=3.43019, val_acc=0.48611
T:179, train_loss:1.00886, train_acc:0.51857, val_loss=2.40941, val_acc=0.44599
T:180, train_loss:0.99643, train_acc:0.51767, val_loss=1.37275, val_acc=0.49228
T:181, train_loss:1.00712, train_acc:0.50395, val_loss=1.86896, val_acc=0.48920
T:182, train_loss:0.99124, train_acc:0.52151, val_loss=1.97583, val_acc=0.46451
T:183, train_loss:0.99276, train_acc:0.52292, val_loss=4.04086, val_acc=0.49074
T:184, train_loss:0.99596, train_acc:0.53201, val_loss=5.58024, val_acc=0.49846
T:185, train_loss:0.99153, train_acc:0.52433, val_loss=2.73383, val_acc=0.50154
T:186, train_loss:0.98946, train_acc:0.51869, val_loss=1.47701, val_acc=0.47377
T:187, train_loss:1.01853, train_acc:0.49735, val_loss=3.26220, val_acc=0.47222
T:188, train_loss:0.98492, train_acc:0.52772, val_loss=3.32173, val_acc=0.46142
T:189, train_loss:0.99605, train_acc:0.52603, val_loss=10.20530, val_acc=0.48920
T:190, train_loss:1.01377, train_acc:0.50740, val_loss=4.23823, val_acc=0.46142
T:191, train_loss:1.00580, train_acc:0.51214, val_loss=2.58501, val_acc=0.43056
T:192, train_loss:1.00777, train_acc:0.51282, val_loss=1.63647, val_acc=0.49846
T:193, train_loss:1.00682, train_acc:0.51406, val_loss=1.52959, val_acc=0.49074
T:194, train_loss:0.99704, train_acc:0.52112, val_loss=1.63471, val_acc=0.49537
T:195, train_loss:0.99847, train_acc:0.52467, val_loss=1.33520, val_acc=0.50617
T:196, train_loss:0.99469, train_acc:0.51965, val_loss=1.25266, val_acc=0.50309
T:197, train_loss:0.99729, train_acc:0.50949, val_loss=1.11173, val_acc=0.50617
T:198, train_loss:1.00209, train_acc:0.50395, val_loss=1.37183, val_acc=0.51080
T:199, train_loss:0.99547, train_acc:0.52033, val_loss=1.12886, val_acc=0.51698
T:200, train_loss:0.99835, train_acc:0.51637, val_loss=1.09127, val_acc=0.48920
T:201, train_loss:1.00232, train_acc:0.51739, val_loss=1.36882, val_acc=0.47377
T:202, train_loss:1.00767, train_acc:0.52038, val_loss=1.50155, val_acc=0.45679
T:203, train_loss:1.00548, train_acc:0.51513, val_loss=1.04699, val_acc=0.50154
T:204, train_loss:0.99619, train_acc:0.52371, val_loss=1.33551, val_acc=0.46759
T:205, train_loss:0.99850, train_acc:0.51056, val_loss=1.12715, val_acc=0.46759
T:206, train_loss:0.99087, train_acc:0.51987, val_loss=1.77787, val_acc=0.49537
T:207, train_loss:0.99397, train_acc:0.51378, val_loss=31.64481, val_acc=0.48920
T:208, train_loss:0.99894, train_acc:0.50514, val_loss=12.01190, val_acc=0.49537
T:209, train_loss:1.00487, train_acc:0.49819, val_loss=10.61797, val_acc=0.50617
T:210, train_loss:1.00463, train_acc:0.50661, val_loss=2.32051, val_acc=0.50772
T:211, train_loss:1.02531, train_acc:0.48820, val_loss=1.82979, val_acc=0.50154
T:212, train_loss:1.03517, train_acc:0.49498, val_loss=1.15751, val_acc=0.50309
T:213, train_loss:1.03626, train_acc:0.50757, val_loss=1.02767, val_acc=0.49691
T:214, train_loss:1.01959, train_acc:0.50350, val_loss=1.04095, val_acc=0.50772
T:215, train_loss:1.01305, train_acc:0.50260, val_loss=1.03086, val_acc=0.50154
T:216, train_loss:1.01631, train_acc:0.51016, val_loss=1.02125, val_acc=0.51698
T:217, train_loss:1.01301, train_acc:0.50971, val_loss=1.02708, val_acc=0.50463
T:218, train_loss:1.02243, train_acc:0.49893, val_loss=1.01828, val_acc=0.48611
T:219, train_loss:1.02223, train_acc:0.49277, val_loss=1.06002, val_acc=0.49691
T:220, train_loss:1.02927, train_acc:0.48865, val_loss=1.02006, val_acc=0.52932
T:221, train_loss:1.01420, train_acc:0.49486, val_loss=1.05718, val_acc=0.51852
T:222, train_loss:1.00861, train_acc:0.50028, val_loss=1.02287, val_acc=0.53395
T:223, train_loss:1.01700, train_acc:0.49650, val_loss=1.00432, val_acc=0.53395
T:224, train_loss:1.02312, train_acc:0.48820, val_loss=1.00550, val_acc=0.53549
T:225, train_loss:1.02648, train_acc:0.48922, val_loss=1.18979, val_acc=0.53241
T:226, train_loss:1.02656, train_acc:0.48442, val_loss=0.99180, val_acc=0.54630
T:227, train_loss:1.03438, train_acc:0.47753, val_loss=0.99712, val_acc=0.55556
T:228, train_loss:1.03661, train_acc:0.47713, val_loss=1.02728, val_acc=0.47840
T:229, train_loss:1.03737, train_acc:0.47911, val_loss=0.99276, val_acc=0.55247
T:230, train_loss:1.03708, train_acc:0.47809, val_loss=1.01822, val_acc=0.54630
T:231, train_loss:1.03176, train_acc:0.48543, val_loss=1.01337, val_acc=0.56173
T:232, train_loss:1.04778, train_acc:0.49430, val_loss=1.01233, val_acc=0.53241
T:233, train_loss:1.03303, train_acc:0.48255, val_loss=1.04517, val_acc=0.52315
T:234, train_loss:1.03743, train_acc:0.47967, val_loss=1.46029, val_acc=0.54784
T:235, train_loss:1.03557, train_acc:0.48086, val_loss=3.36489, val_acc=0.54630
T:236, train_loss:1.04313, train_acc:0.47386, val_loss=1.14926, val_acc=0.52623
T:237, train_loss:1.03644, train_acc:0.48368, val_loss=1.41665, val_acc=0.55556
T:238, train_loss:1.03117, train_acc:0.48713, val_loss=2.27466, val_acc=0.55710
T:239, train_loss:1.03532, train_acc:0.48024, val_loss=1.69868, val_acc=0.49846
T:240, train_loss:1.04120, train_acc:0.47019, val_loss=1.08805, val_acc=0.55864
T:241, train_loss:1.04000, train_acc:0.46759, val_loss=3.81791, val_acc=0.55401
T:242, train_loss:1.05628, train_acc:0.45794, val_loss=1.18474, val_acc=0.56481
T:243, train_loss:1.05418, train_acc:0.43586, val_loss=1.18802, val_acc=0.52932
T:244, train_loss:1.05755, train_acc:0.44603, val_loss=1.15062, val_acc=0.55093
T:245, train_loss:1.09592, train_acc:0.42960, val_loss=1.38947, val_acc=0.53704
T:246, train_loss:1.04913, train_acc:0.44591, val_loss=1.32490, val_acc=0.52006
T:247, train_loss:1.05284, train_acc:0.44356, val_loss=1.27553, val_acc=0.52006
T:248, train_loss:1.07237, train_acc:0.42669, val_loss=1.10214, val_acc=0.31944
T:249, train_loss:1.05851, train_acc:0.45020, val_loss=1.07178, val_acc=0.49846
T:250, train_loss:1.05527, train_acc:0.45545, val_loss=2.03278, val_acc=0.55710
T:251, train_loss:1.05905, train_acc:0.43770, val_loss=1.20567, val_acc=0.51080
T:252, train_loss:1.06257, train_acc:0.42835, val_loss=1.49834, val_acc=0.47685
T:253, train_loss:1.06707, train_acc:0.45357, val_loss=1.45835, val_acc=0.49691
T:254, train_loss:1.08166, train_acc:0.44063, val_loss=4.51867, val_acc=0.55247
T:255, train_loss:1.10474, train_acc:0.46048, val_loss=10.54970, val_acc=0.52778
T:256, train_loss:1.05078, train_acc:0.46076, val_loss=1.03591, val_acc=0.54784
T:257, train_loss:1.05335, train_acc:0.44444, val_loss=2.84533, val_acc=0.55401
T:258, train_loss:1.26588, train_acc:0.45163, val_loss=1.27754, val_acc=0.43210
T:259, train_loss:1.03904, train_acc:0.45993, val_loss=1.27521, val_acc=0.53704
T:260, train_loss:1.03744, train_acc:0.45479, val_loss=1.21854, val_acc=0.54630
T:261, train_loss:1.04762, train_acc:0.45716, val_loss=1.36554, val_acc=0.56636
T:262, train_loss:1.04308, train_acc:0.45733, val_loss=1.29721, val_acc=0.53086
T:263, train_loss:1.04420, train_acc:0.45600, val_loss=1.52619, val_acc=0.48765
T:264, train_loss:1.06272, train_acc:0.45103, val_loss=1.35406, val_acc=0.55247
T:265, train_loss:1.04910, train_acc:0.45340, val_loss=1.05519, val_acc=0.54167
T:266, train_loss:1.05303, train_acc:0.45368, val_loss=83.57245, val_acc=0.46296
T:267, train_loss:1.04676, train_acc:0.45551, val_loss=1.58483, val_acc=0.53858
T:268, train_loss:1.06082, train_acc:0.44903, val_loss=3.84160, val_acc=0.57716
T:269, train_loss:1.05173, train_acc:0.46812, val_loss=1.10324, val_acc=0.55710
T:270, train_loss:1.02138, train_acc:0.48742, val_loss=1.17747, val_acc=0.56481
T:271, train_loss:1.02566, train_acc:0.50351, val_loss=1.11264, val_acc=0.55093
T:272, train_loss:1.05766, train_acc:0.50860, val_loss=1.08758, val_acc=0.53549
T:273, train_loss:1.01291, train_acc:0.49793, val_loss=1.10349, val_acc=0.53395
T:274, train_loss:1.00484, train_acc:0.50893, val_loss=1.47627, val_acc=0.50000
T:275, train_loss:1.00321, train_acc:0.50600, val_loss=1.09789, val_acc=0.52623
T:276, train_loss:1.01050, train_acc:0.50030, val_loss=1.45904, val_acc=0.51852
T:277, train_loss:0.99756, train_acc:0.51214, val_loss=3.32940, val_acc=0.50309
T:278, train_loss:0.99802, train_acc:0.50760, val_loss=3.96152, val_acc=0.53395
T:279, train_loss:1.00625, train_acc:0.51258, val_loss=6.20190, val_acc=0.52315
T:280, train_loss:0.99364, train_acc:0.51325, val_loss=1.17905, val_acc=0.54938
T:281, train_loss:0.99768, train_acc:0.51369, val_loss=1.63180, val_acc=0.52778
T:282, train_loss:1.04840, train_acc:0.52115, val_loss=2.71015, val_acc=0.52315
T:283, train_loss:0.97535, train_acc:0.53504, val_loss=1.37635, val_acc=0.54475
T:284, train_loss:0.98318, train_acc:0.52906, val_loss=1.38836, val_acc=0.52778
T:285, train_loss:0.97478, train_acc:0.53133, val_loss=1.19450, val_acc=0.55093
T:286, train_loss:0.97054, train_acc:0.53963, val_loss=2.02227, val_acc=0.52469
T:287, train_loss:0.97286, train_acc:0.53725, val_loss=1.31351, val_acc=0.48765
T:288, train_loss:0.95491, train_acc:0.55384, val_loss=1.07207, val_acc=0.55093
T:289, train_loss:0.95404, train_acc:0.55384, val_loss=1.19589, val_acc=0.54167
T:290, train_loss:0.97411, train_acc:0.54914, val_loss=2.45599, val_acc=0.54630
T:291, train_loss:0.97262, train_acc:0.54842, val_loss=1.30484, val_acc=0.54475
T:292, train_loss:0.96102, train_acc:0.55589, val_loss=1.10450, val_acc=0.56327
T:293, train_loss:0.96959, train_acc:0.55578, val_loss=1.14635, val_acc=0.53395
T:294, train_loss:0.95420, train_acc:0.56916, val_loss=4.17020, val_acc=0.50309
T:295, train_loss:0.94919, train_acc:0.57685, val_loss=3.78246, val_acc=0.50772
T:296, train_loss:0.93986, train_acc:0.57773, val_loss=1.21385, val_acc=0.53086
T:297, train_loss:0.94343, train_acc:0.57873, val_loss=1.49575, val_acc=0.53086
T:298, train_loss:0.94740, train_acc:0.57524, val_loss=1.22442, val_acc=0.54784
T:299, train_loss:0.94765, train_acc:0.57856, val_loss=0.99692, val_acc=0.55556
T:300, train_loss:0.94603, train_acc:0.57049, val_loss=1.01559, val_acc=0.53704
T:301, train_loss:0.94820, train_acc:0.56949, val_loss=0.98252, val_acc=0.54321
T:302, train_loss:0.93984, train_acc:0.58194, val_loss=1.03379, val_acc=0.54938
T:303, train_loss:0.93472, train_acc:0.58680, val_loss=0.98798, val_acc=0.55093
T:304, train_loss:0.94784, train_acc:0.57193, val_loss=1.05552, val_acc=0.54630
T:305, train_loss:0.93721, train_acc:0.57618, val_loss=0.94130, val_acc=0.56173
T:306, train_loss:0.94078, train_acc:0.57845, val_loss=0.95750, val_acc=0.55556
T:307, train_loss:0.96363, train_acc:0.56595, val_loss=0.95181, val_acc=0.56636
T:308, train_loss:0.94610, train_acc:0.57303, val_loss=0.95726, val_acc=0.55710
