Total train data points: 2448, Won: 45.91503267973856%, Lost: 29.820261437908496%, Draw: 24.264705882352942%
Total val data points: 306, Won: 45.09803921568628%, Lost: 31.045751633986928%, Draw: 23.856209150326798%
Total test data points: 306, Won: 40.19607843137255%, Lost: 37.58169934640523%, Draw: 22.22222222222222%
GNN model, data {} 0
Continuous evaluation
2754
585
T:0, train_loss:2.91875, train_acc:0.26296, val_loss=1.47302, val_acc=0.24228
T:60, train_loss:1.05137, train_acc:0.47606, val_loss=1.06176, val_acc=0.44136
T:61, train_loss:1.04440, train_acc:0.48762, val_loss=1.26858, val_acc=0.46605
T:62, train_loss:1.04197, train_acc:0.47961, val_loss=2.25928, val_acc=0.47685
T:63, train_loss:1.04673, train_acc:0.47745, val_loss=1.91419, val_acc=0.47840
T:64, train_loss:1.04209, train_acc:0.46986, val_loss=14.18748, val_acc=0.47377
T:65, train_loss:1.04796, train_acc:0.46341, val_loss=25.05159, val_acc=0.47685
T:66, train_loss:1.05079, train_acc:0.45450, val_loss=8.27854, val_acc=0.48148
T:67, train_loss:1.16057, train_acc:0.45534, val_loss=54.74189, val_acc=0.47531
T:68, train_loss:1.07568, train_acc:0.45486, val_loss=17.08500, val_acc=0.47531
T:69, train_loss:1.29212, train_acc:0.45733, val_loss=19.61997, val_acc=0.47377
T:70, train_loss:1.12331, train_acc:0.46040, val_loss=1.14079, val_acc=0.47531
T:71, train_loss:1.09835, train_acc:0.45504, val_loss=1.17887, val_acc=0.48148
T:72, train_loss:1.07023, train_acc:0.46022, val_loss=1.24115, val_acc=0.48457
T:73, train_loss:1.07545, train_acc:0.44816, val_loss=1.26610, val_acc=0.44444
T:74, train_loss:1.06920, train_acc:0.45399, val_loss=1.10999, val_acc=0.47994
T:75, train_loss:1.06350, train_acc:0.45246, val_loss=1.10527, val_acc=0.48765
T:76, train_loss:1.07205, train_acc:0.44910, val_loss=1.15937, val_acc=0.48302
T:77, train_loss:1.07276, train_acc:0.44203, val_loss=1.16566, val_acc=0.47994
T:78, train_loss:1.06599, train_acc:0.45222, val_loss=1.13449, val_acc=0.47994
T:79, train_loss:1.06889, train_acc:0.44586, val_loss=1.17896, val_acc=0.47531
T:80, train_loss:1.06609, train_acc:0.44945, val_loss=1.07262, val_acc=0.45679
T:81, train_loss:1.06619, train_acc:0.44592, val_loss=1.19137, val_acc=0.47377
T:82, train_loss:1.06456, train_acc:0.42724, val_loss=1.30369, val_acc=0.47685
T:83, train_loss:1.05209, train_acc:0.46495, val_loss=1.41929, val_acc=0.47994
T:84, train_loss:1.05170, train_acc:0.46341, val_loss=1.68186, val_acc=0.47377
T:85, train_loss:1.05143, train_acc:0.44957, val_loss=1.59081, val_acc=0.48765
T:86, train_loss:1.04542, train_acc:0.47585, val_loss=1.76763, val_acc=0.47685
T:87, train_loss:1.04883, train_acc:0.47107, val_loss=1.63897, val_acc=0.47531
T:88, train_loss:1.05671, train_acc:0.46147, val_loss=1.59085, val_acc=0.49537
T:89, train_loss:1.05056, train_acc:0.46948, val_loss=1.96568, val_acc=0.47840
T:90, train_loss:1.04869, train_acc:0.45923, val_loss=1.54610, val_acc=0.47994
T:91, train_loss:1.04790, train_acc:0.47219, val_loss=1.84176, val_acc=0.49537
T:92, train_loss:1.05639, train_acc:0.46760, val_loss=2.40572, val_acc=0.49383
T:93, train_loss:1.05603, train_acc:0.46241, val_loss=2.52348, val_acc=0.47685
T:94, train_loss:1.04431, train_acc:0.47508, val_loss=2.91144, val_acc=0.47685
T:95, train_loss:1.05108, train_acc:0.46247, val_loss=2.94027, val_acc=0.49691
T:96, train_loss:1.05067, train_acc:0.46277, val_loss=3.35376, val_acc=0.48148
T:97, train_loss:1.04479, train_acc:0.47390, val_loss=3.17820, val_acc=0.47840
T:98, train_loss:1.04307, train_acc:0.47255, val_loss=3.81197, val_acc=0.47840
T:99, train_loss:1.04493, train_acc:0.47461, val_loss=3.04586, val_acc=0.48611
T:100, train_loss:1.04834, train_acc:0.47001, val_loss=3.35008, val_acc=0.48148
T:101, train_loss:1.05167, train_acc:0.45900, val_loss=2.29348, val_acc=0.49228
T:102, train_loss:1.05122, train_acc:0.46047, val_loss=3.07637, val_acc=0.48457
T:103, train_loss:1.04272, train_acc:0.46795, val_loss=3.70864, val_acc=0.37500
T:104, train_loss:1.04460, train_acc:0.46583, val_loss=3.13486, val_acc=0.49074
T:105, train_loss:1.05786, train_acc:0.47832, val_loss=2.51324, val_acc=0.47994
T:106, train_loss:1.07762, train_acc:0.49110, val_loss=4.27392, val_acc=0.47685
T:107, train_loss:1.04336, train_acc:0.48486, val_loss=1.86343, val_acc=0.46759
T:108, train_loss:1.03706, train_acc:0.47962, val_loss=1.51136, val_acc=0.47994
T:109, train_loss:1.03993, train_acc:0.47449, val_loss=1.28132, val_acc=0.47840
T:110, train_loss:1.04412, train_acc:0.47327, val_loss=1.35461, val_acc=0.48148
T:111, train_loss:1.04229, train_acc:0.46399, val_loss=1.37029, val_acc=0.47377
T:112, train_loss:1.05972, train_acc:0.48169, val_loss=1.35338, val_acc=0.47377
T:113, train_loss:1.05888, train_acc:0.47489, val_loss=1.47653, val_acc=0.47994
T:114, train_loss:1.04675, train_acc:0.48060, val_loss=1.31588, val_acc=0.47685
T:115, train_loss:1.04144, train_acc:0.48066, val_loss=1.77109, val_acc=0.47222
T:116, train_loss:1.04068, train_acc:0.48325, val_loss=1.52460, val_acc=0.46451
T:117, train_loss:1.04296, train_acc:0.47593, val_loss=1.40344, val_acc=0.47685
T:118, train_loss:1.04654, train_acc:0.47299, val_loss=1.53127, val_acc=0.47377
T:119, train_loss:1.05789, train_acc:0.44715, val_loss=1.13110, val_acc=0.48302
T:120, train_loss:1.04505, train_acc:0.46722, val_loss=1.16582, val_acc=0.48457
T:121, train_loss:1.04220, train_acc:0.47345, val_loss=1.28844, val_acc=0.47840
T:122, train_loss:1.05843, train_acc:0.42622, val_loss=1.40057, val_acc=0.47222
T:123, train_loss:1.04441, train_acc:0.47564, val_loss=1.74945, val_acc=0.45988
T:124, train_loss:1.05102, train_acc:0.45753, val_loss=1.35081, val_acc=0.44907
T:125, train_loss:1.06245, train_acc:0.45304, val_loss=1.51802, val_acc=0.48148
T:126, train_loss:1.05437, train_acc:0.46007, val_loss=1.24969, val_acc=0.48765
T:127, train_loss:1.05800, train_acc:0.45909, val_loss=1.11577, val_acc=0.48148
T:128, train_loss:1.06377, train_acc:0.44860, val_loss=1.22302, val_acc=0.49074
T:129, train_loss:1.05794, train_acc:0.45897, val_loss=1.14717, val_acc=0.48148
T:130, train_loss:1.05658, train_acc:0.47126, val_loss=1.35707, val_acc=0.48457
T:131, train_loss:1.05213, train_acc:0.46993, val_loss=1.32942, val_acc=0.49383
T:132, train_loss:1.04925, train_acc:0.45528, val_loss=1.19784, val_acc=0.48148
T:133, train_loss:1.04853, train_acc:0.46163, val_loss=1.58940, val_acc=0.33796
T:134, train_loss:1.04737, train_acc:0.42749, val_loss=2.24646, val_acc=0.49691
T:135, train_loss:1.03708, train_acc:0.48262, val_loss=1.71418, val_acc=0.40123
T:136, train_loss:1.08288, train_acc:0.47766, val_loss=1.59023, val_acc=0.48920
T:137, train_loss:1.06554, train_acc:0.46745, val_loss=1.15024, val_acc=0.47377
T:138, train_loss:1.06360, train_acc:0.47189, val_loss=1.20702, val_acc=0.46296
T:139, train_loss:1.05410, train_acc:0.46451, val_loss=1.06371, val_acc=0.45988
T:140, train_loss:1.04780, train_acc:0.46572, val_loss=1.06763, val_acc=0.47222
T:141, train_loss:1.04539, train_acc:0.47564, val_loss=1.05953, val_acc=0.47222
T:142, train_loss:1.05036, train_acc:0.46999, val_loss=1.16727, val_acc=0.45525
T:143, train_loss:1.05071, train_acc:0.46313, val_loss=1.22019, val_acc=0.47840
T:144, train_loss:1.05019, train_acc:0.46509, val_loss=1.05310, val_acc=0.46605
T:145, train_loss:1.04927, train_acc:0.46324, val_loss=1.07322, val_acc=0.45833
T:146, train_loss:1.04547, train_acc:0.46912, val_loss=1.13391, val_acc=0.46914
T:147, train_loss:1.05071, train_acc:0.45840, val_loss=1.17964, val_acc=0.39352
T:148, train_loss:1.05140, train_acc:0.46976, val_loss=1.19824, val_acc=0.46759
T:149, train_loss:1.04532, train_acc:0.46543, val_loss=1.06497, val_acc=0.44290
T:150, train_loss:1.03618, train_acc:0.48089, val_loss=1.06138, val_acc=0.43981
T:151, train_loss:1.03265, train_acc:0.48671, val_loss=1.04528, val_acc=0.49074
T:152, train_loss:1.03595, train_acc:0.48458, val_loss=1.13884, val_acc=0.47531
T:153, train_loss:1.04006, train_acc:0.47252, val_loss=1.05429, val_acc=0.47685
T:154, train_loss:1.04819, train_acc:0.44831, val_loss=1.05300, val_acc=0.48457
T:155, train_loss:1.04369, train_acc:0.46053, val_loss=1.07482, val_acc=0.48148
T:156, train_loss:1.05198, train_acc:0.45425, val_loss=1.08871, val_acc=0.48148
T:157, train_loss:1.03969, train_acc:0.48354, val_loss=1.10321, val_acc=0.46914
T:158, train_loss:1.04871, train_acc:0.45984, val_loss=1.13391, val_acc=0.45216
T:159, train_loss:1.04129, train_acc:0.46947, val_loss=1.21607, val_acc=0.47531
T:160, train_loss:1.03014, train_acc:0.48827, val_loss=1.21518, val_acc=0.46759
T:161, train_loss:1.04204, train_acc:0.48169, val_loss=1.24305, val_acc=0.46759
T:162, train_loss:1.04463, train_acc:0.47351, val_loss=1.44249, val_acc=0.47068
T:163, train_loss:1.04558, train_acc:0.47351, val_loss=1.06298, val_acc=0.47377
T:164, train_loss:1.04683, train_acc:0.46895, val_loss=1.09961, val_acc=0.47685
T:165, train_loss:1.04671, train_acc:0.47680, val_loss=1.15045, val_acc=0.46296
T:166, train_loss:1.04608, train_acc:0.47013, val_loss=1.14139, val_acc=0.47840
T:167, train_loss:1.04776, train_acc:0.45997, val_loss=1.45652, val_acc=0.45833
T:168, train_loss:1.03379, train_acc:0.48447, val_loss=1.25956, val_acc=0.47377
T:169, train_loss:1.18576, train_acc:0.49848, val_loss=2.15927, val_acc=0.47068
T:170, train_loss:1.06963, train_acc:0.50565, val_loss=2.17320, val_acc=0.45525
T:171, train_loss:1.06111, train_acc:0.49373, val_loss=1.16174, val_acc=0.45679
T:172, train_loss:1.07381, train_acc:0.47691, val_loss=1.43278, val_acc=0.45525
T:173, train_loss:1.07612, train_acc:0.46229, val_loss=1.19485, val_acc=0.47222
T:174, train_loss:1.04862, train_acc:0.50136, val_loss=1.07871, val_acc=0.45216
T:175, train_loss:1.05388, train_acc:0.49430, val_loss=1.13123, val_acc=0.46296
T:176, train_loss:1.05537, train_acc:0.47188, val_loss=1.05720, val_acc=0.45833
T:177, train_loss:1.05302, train_acc:0.47612, val_loss=1.04789, val_acc=0.44907
T:178, train_loss:1.04754, train_acc:0.48109, val_loss=1.05421, val_acc=0.46296
T:179, train_loss:1.03803, train_acc:0.48758, val_loss=1.06207, val_acc=0.45679
T:180, train_loss:1.03588, train_acc:0.49023, val_loss=1.07517, val_acc=0.42130
30
T:181, train_loss:1.03109, train_acc:0.49396, val_loss=1.07800, val_acc=0.42901
T:182, train_loss:1.04313, train_acc:0.48159, val_loss=1.09133, val_acc=0.41204
T:183, train_loss:1.03258, train_acc:0.48255, val_loss=1.09488, val_acc=0.42438
T:184, train_loss:1.04429, train_acc:0.46929, val_loss=1.08076, val_acc=0.43056
T:185, train_loss:1.04392, train_acc:0.47064, val_loss=1.11096, val_acc=0.43056
T:186, train_loss:1.04545, train_acc:0.46387, val_loss=1.11172, val_acc=0.43210
T:187, train_loss:1.05042, train_acc:0.46816, val_loss=1.10649, val_acc=0.43364
T:188, train_loss:1.05003, train_acc:0.46895, val_loss=1.12220, val_acc=0.33642
T:189, train_loss:1.10057, train_acc:0.44947, val_loss=1.08511, val_acc=0.42747
29
T:190, train_loss:1.07721, train_acc:0.42751, val_loss=4.37678, val_acc=0.32099
T:191, train_loss:1.07077, train_acc:0.44913, val_loss=2.93666, val_acc=0.41512
T:192, train_loss:1.06864, train_acc:0.43564, val_loss=1.82054, val_acc=0.44136
T:193, train_loss:1.06133, train_acc:0.45805, val_loss=1.07025, val_acc=0.44599
T:194, train_loss:1.05927, train_acc:0.45444, val_loss=1.57167, val_acc=0.42901
T:195, train_loss:1.05344, train_acc:0.46934, val_loss=2.19605, val_acc=0.43210
T:196, train_loss:1.06215, train_acc:0.44986, val_loss=1.43566, val_acc=0.45370
T:197, train_loss:1.05609, train_acc:0.45128, val_loss=1.05560, val_acc=0.47994
T:198, train_loss:1.05291, train_acc:0.46183, val_loss=1.06235, val_acc=0.45370
T:199, train_loss:1.05441, train_acc:0.45585, val_loss=1.07050, val_acc=0.43827
T:200, train_loss:1.06448, train_acc:0.45929, val_loss=1.06519, val_acc=0.46142
T:201, train_loss:1.06226, train_acc:0.45015, val_loss=1.06498, val_acc=0.46451
T:202, train_loss:1.05523, train_acc:0.45958, val_loss=1.07025, val_acc=0.46142
T:203, train_loss:1.07322, train_acc:0.43502, val_loss=1.06159, val_acc=0.47531
T:204, train_loss:1.05621, train_acc:0.46172, val_loss=1.05690, val_acc=0.47377
T:205, train_loss:1.06372, train_acc:0.46528, val_loss=1.07673, val_acc=0.45679
T:206, train_loss:1.06371, train_acc:0.44077, val_loss=1.05884, val_acc=0.45062
T:207, train_loss:1.06533, train_acc:0.42807, val_loss=1.06843, val_acc=0.47068
T:208, train_loss:1.05603, train_acc:0.46008, val_loss=1.06426, val_acc=0.47222
T:209, train_loss:1.05695, train_acc:0.45681, val_loss=1.06772, val_acc=0.44444
T:210, train_loss:1.06498, train_acc:0.45269, val_loss=1.06305, val_acc=0.44753
T:211, train_loss:1.07105, train_acc:0.45043, val_loss=1.08002, val_acc=0.44753
32
T:212, train_loss:1.05767, train_acc:0.45907, val_loss=1.06737, val_acc=0.44599
T:213, train_loss:1.05564, train_acc:0.45884, val_loss=1.06867, val_acc=0.45216
T:214, train_loss:1.06565, train_acc:0.43710, val_loss=1.06679, val_acc=0.45370
T:215, train_loss:1.06079, train_acc:0.44032, val_loss=1.05176, val_acc=0.45679
T:216, train_loss:1.06181, train_acc:0.42643, val_loss=1.05291, val_acc=0.45679
T:217, train_loss:1.06653, train_acc:0.44766, val_loss=1.05441, val_acc=0.45679
T:218, train_loss:1.05871, train_acc:0.44947, val_loss=1.05576, val_acc=0.46142
T:219, train_loss:1.05419, train_acc:0.45478, val_loss=1.04755, val_acc=0.45370
T:220, train_loss:1.05411, train_acc:0.45099, val_loss=1.04606, val_acc=0.47994
T:221, train_loss:1.05017, train_acc:0.44947, val_loss=1.05025, val_acc=0.44599
10
T:222, train_loss:1.03773, train_acc:0.46172, val_loss=1.06557, val_acc=0.44290
10
T:223, train_loss:1.04189, train_acc:0.47217, val_loss=1.04247, val_acc=0.44599
T:224, train_loss:1.04366, train_acc:0.46731, val_loss=1.05163, val_acc=0.45216
T:225, train_loss:1.04053, train_acc:0.46844, val_loss=1.04690, val_acc=0.45833
T:226, train_loss:1.04010, train_acc:0.46466, val_loss=1.04005, val_acc=0.45988
T:227, train_loss:1.04355, train_acc:0.45754, val_loss=1.03861, val_acc=0.45988
T:228, train_loss:1.03873, train_acc:0.47386, val_loss=1.03775, val_acc=0.45833
T:229, train_loss:1.03879, train_acc:0.47262, val_loss=1.04241, val_acc=0.46451
T:230, train_loss:1.03770, train_acc:0.48622, val_loss=1.03869, val_acc=0.45833
T:231, train_loss:1.04396, train_acc:0.47516, val_loss=1.05312, val_acc=0.43673
T:232, train_loss:1.03754, train_acc:0.47855, val_loss=1.05607, val_acc=0.45216
T:233, train_loss:1.03237, train_acc:0.48967, val_loss=1.04544, val_acc=0.44136
T:234, train_loss:1.03040, train_acc:0.48910, val_loss=1.05019, val_acc=0.44753
T:235, train_loss:1.03599, train_acc:0.48611, val_loss=1.04418, val_acc=0.44131
T:236, train_loss:1.04061, train_acc:0.47561, val_loss=1.04927, val_acc=0.44762
T:237, train_loss:1.04375, train_acc:0.48080, val_loss=1.05757, val_acc=0.45250
11
T:238, train_loss:1.11863, train_acc:0.48114, val_loss=1.08135, val_acc=0.44444
T:239, train_loss:1.06532, train_acc:0.48679, val_loss=1.05267, val_acc=0.45605
T:240, train_loss:1.04308, train_acc:0.47555, val_loss=1.06081, val_acc=0.44949
T:241, train_loss:1.04443, train_acc:0.47397, val_loss=1.07208, val_acc=0.44957
T:242, train_loss:1.04488, train_acc:0.47781, val_loss=1.06040, val_acc=0.43924
T:243, train_loss:1.04939, train_acc:0.48210, val_loss=1.06321, val_acc=0.44974
T:244, train_loss:1.04525, train_acc:0.48363, val_loss=1.05928, val_acc=0.44803
T:245, train_loss:1.07933, train_acc:0.47623, val_loss=1.05757, val_acc=0.44991
T:246, train_loss:1.05149, train_acc:0.47183, val_loss=1.06442, val_acc=0.45000
T:247, train_loss:1.05382, train_acc:0.46762, val_loss=1.07292, val_acc=0.45763
T:248, train_loss:1.05090, train_acc:0.47188, val_loss=1.09010, val_acc=0.45402
T:249, train_loss:1.04694, train_acc:0.47337, val_loss=1.14261, val_acc=0.45614
T:250, train_loss:1.04980, train_acc:0.47304, val_loss=1.16026, val_acc=0.45238
T:251, train_loss:1.04690, train_acc:0.47237, val_loss=1.08894, val_acc=0.45657
T:252, train_loss:1.05606, train_acc:0.45982, val_loss=1.12989, val_acc=0.45679
T:253, train_loss:1.05051, train_acc:0.46734, val_loss=1.10809, val_acc=0.46541
T:254, train_loss:1.06165, train_acc:0.45540, val_loss=1.10699, val_acc=0.45940
T:255, train_loss:1.04971, train_acc:0.46756, val_loss=1.21011, val_acc=0.46405
T:256, train_loss:1.06641, train_acc:0.46463, val_loss=1.16417, val_acc=0.46000
T:257, train_loss:1.05013, train_acc:0.46762, val_loss=1.04706, val_acc=0.45578
T:258, train_loss:1.05148, train_acc:0.46336, val_loss=1.05272, val_acc=0.45602
T:259, train_loss:1.04611, train_acc:0.46795, val_loss=1.04977, val_acc=0.47045
T:260, train_loss:1.04336, train_acc:0.47907, val_loss=1.04318, val_acc=0.46377
T:261, train_loss:1.05489, train_acc:0.46430, val_loss=1.03974, val_acc=0.50123
T:262, train_loss:1.05635, train_acc:0.45650, val_loss=1.03046, val_acc=0.47475
T:263, train_loss:1.07036, train_acc:0.44605, val_loss=1.02782, val_acc=0.47028
T:264, train_loss:1.06789, train_acc:0.44505, val_loss=1.03528, val_acc=0.46825
T:265, train_loss:1.05405, train_acc:0.44975, val_loss=1.03697, val_acc=0.46883
T:266, train_loss:1.05086, train_acc:0.45351, val_loss=1.02461, val_acc=0.47500
T:267, train_loss:1.06944, train_acc:0.45506, val_loss=1.02747, val_acc=0.47293
T:268, train_loss:1.05594, train_acc:0.45208, val_loss=1.02954, val_acc=0.46784
T:269, train_loss:1.05363, train_acc:0.45595, val_loss=1.04026, val_acc=0.46547
T:270, train_loss:1.05563, train_acc:0.45197, val_loss=1.03923, val_acc=0.45062
T:271, train_loss:1.05887, train_acc:0.45971, val_loss=1.04282, val_acc=0.45397
T:272, train_loss:1.05839, train_acc:0.45296, val_loss=1.05291, val_acc=0.45752
T:273, train_loss:1.05988, train_acc:0.44157, val_loss=1.05185, val_acc=0.44444
T:274, train_loss:1.05245, train_acc:0.45252, val_loss=1.04809, val_acc=0.47222
T:275, train_loss:1.05619, train_acc:0.44870, val_loss=1.03634, val_acc=0.47312
T:276, train_loss:1.05369, train_acc:0.44721, val_loss=1.07724, val_acc=0.50370
T:277, train_loss:1.04822, train_acc:0.45877, val_loss=1.08486, val_acc=0.47126
T:278, train_loss:1.04035, train_acc:0.46297, val_loss=1.04556, val_acc=0.47222
T:279, train_loss:1.04797, train_acc:0.44948, val_loss=1.07838, val_acc=0.49794
T:280, train_loss:1.04582, train_acc:0.45174, val_loss=1.06916, val_acc=0.48291
T:281, train_loss:1.04230, train_acc:0.45645, val_loss=1.04342, val_acc=0.51556
T:282, train_loss:1.03970, train_acc:0.46380, val_loss=1.05997, val_acc=0.48611
T:283, train_loss:1.05039, train_acc:0.45219, val_loss=1.04915, val_acc=0.53140
T:284, train_loss:1.03671, train_acc:0.46574, val_loss=1.05237, val_acc=0.49495
T:285, train_loss:1.03723, train_acc:0.46579, val_loss=1.03027, val_acc=0.51852
T:286, train_loss:1.03436, train_acc:0.46104, val_loss=1.08046, val_acc=0.48333
T:287, train_loss:1.02892, train_acc:0.46557, val_loss=1.07151, val_acc=0.50292
T:288, train_loss:1.03577, train_acc:0.46485, val_loss=1.09897, val_acc=0.48148
T:289, train_loss:1.04100, train_acc:0.46574, val_loss=1.07634, val_acc=0.54248
T:290, train_loss:1.04048, train_acc:0.46795, val_loss=1.02981, val_acc=0.47222
T:291, train_loss:1.03932, train_acc:0.45949, val_loss=1.04721, val_acc=0.47407
T:292, train_loss:1.05205, train_acc:0.44749, val_loss=1.03289, val_acc=0.49206
T:293, train_loss:1.04061, train_acc:0.46590, val_loss=1.03818, val_acc=0.48718
T:294, train_loss:1.03711, train_acc:0.46745, val_loss=1.03225, val_acc=0.50926
T:295, train_loss:1.03903, train_acc:0.47564, val_loss=1.01825, val_acc=0.52525
T:296, train_loss:1.02916, train_acc:0.48709, val_loss=1.00379, val_acc=0.50000
T:297, train_loss:1.03446, train_acc:0.47641, val_loss=1.03899, val_acc=0.48148
T:298, train_loss:1.01458, train_acc:0.50180, val_loss=1.04507, val_acc=0.45833
T:299, train_loss:1.03416, train_acc:0.46977, val_loss=1.04990, val_acc=0.44444
T:300, train_loss:1.03026, train_acc:0.48095, val_loss=1.02464, val_acc=0.46296
T:301, train_loss:1.02784, train_acc:0.48056, val_loss=1.03686, val_acc=0.37778
T:302, train_loss:1.01599, train_acc:0.49527, val_loss=1.04244, val_acc=0.36111
T:303, train_loss:1.02129, train_acc:0.48875, val_loss=1.00301, val_acc=0.51852
T:304, train_loss:1.03298, train_acc:0.46546, val_loss=1.00296, val_acc=0.44444
T:305, train_loss:1.03608, train_acc:0.47099, val_loss=1.00635, val_acc=0.55556
0.46971941988469645
accuracy on testing data is: 0.46405228758169936
