Total train data points: 607, Won: 42.17462932454695%, Lost: 34.102141680395384%, Draw: 23.72322899505766%
Total val data points: 76, Won: 36.8421052631579%, Lost: 39.473684210526315%, Draw: 23.68421052631579%
Total test data points: 76, Won: 40.78947368421053%, Lost: 42.10526315789474%, Draw: 17.105263157894736%
GNN model, data {} 0
Continuous evaluation
T:0, train_loss:1.09724, train_acc:0.33704, val_loss=1.09875, val_acc=0.34259
T:67, train_loss:0.95808, train_acc:0.57435, val_loss=1.15012, val_acc=0.50000
T:68, train_loss:0.95410, train_acc:0.56423, val_loss=1.11666, val_acc=0.52113
T:69, train_loss:0.94746, train_acc:0.56007, val_loss=1.10139, val_acc=0.51613
T:70, train_loss:0.96720, train_acc:0.55279, val_loss=1.11551, val_acc=0.50943
T:71, train_loss:0.95728, train_acc:0.56104, val_loss=1.11039, val_acc=0.50000
T:72, train_loss:0.94905, train_acc:0.56911, val_loss=1.04646, val_acc=0.54286
T:73, train_loss:0.94433, train_acc:0.56969, val_loss=1.00032, val_acc=0.57692
T:74, train_loss:0.95629, train_acc:0.55355, val_loss=0.96331, val_acc=0.70588
T:75, train_loss:0.94663, train_acc:0.56321, val_loss=0.97232, val_acc=0.75000
0.4624020321667546
accuracy on testing data is: 0.5
